Southeast.Winds,Northeast.Winds,Abundance,Error,Species
-0.3,0.65,-0.332604228,0.182041858,Bream
-0.25,0.65,-0.333166383,0.176063334,Bream
-0.2,0.65,-0.333373216,0.187808998,Bream
-0.15,0.65,-0.333224726,0.181837727,Bream
-0.1,0.65,-0.332720913,0.155031716,Bream
-0.05,0.65,-0.331861777,0.170130792,Bream
0,0.65,-0.330647319,0.179422246,Bream
0.05,0.65,-0.329077538,0.193894047,Bream
0.1,0.65,-0.327152435,0.198939825,Bream
0.15,0.65,-0.324872009,0.197313063,Bream
0.2,0.65,-0.32223626,0.20035459,Bream
0.25,0.65,-0.319245189,0.197711799,Bream
0.3,0.65,-0.315898795,0.206976649,Bream
0.35,0.65,-0.312197079,0.229919435,Bream
0.4,0.65,-0.30814004,0.241934467,Bream
0.45,0.65,-0.303727678,0.274406037,Bream
0.5,0.65,-0.298959994,0.282924319,Bream
0.55,0.65,-0.293836987,0.30716858,Bream
0.6,0.65,-0.288358657,0.304285066,Bream
0.65,0.65,-0.282525005,0.341138313,Bream
0.7,0.65,-0.27633603,0.35363553,Bream
0.75,0.65,-0.269791732,0.366183586,Bream
0.8,0.65,-0.262892112,0.430411121,Bream
0.85,0.65,-0.25563717,0.428385946,Bream
0.9,0.65,-0.248026904,0.44862786,Bream
0.95,0.65,-0.240061316,0.453747357,Bream
1,0.65,-0.231740406,0.494006461,Bream
1.05,0.65,-0.223064172,0.496894861,Bream
1.1,0.65,-0.214032616,0.594889096,Bream
1.15,0.65,-0.204645738,0.558006607,Bream
1.2,0.65,-0.194903537,0.619272345,Bream
1.25,0.65,-0.184806013,0.66697952,Bream
1.3,0.65,-0.174353167,0.677767342,Bream
1.35,0.65,-0.163544998,0.696032014,Bream
1.4,0.65,-0.152381506,0.791550529,Bream
1.45,0.65,-0.140862692,0.804439991,Bream
1.5,0.65,-0.128988555,0.831917243,Bream
1.55,0.65,-0.116759096,0.873036677,Bream
1.6,0.65,-0.104174313,0.957139753,Bream
1.65,0.65,-0.091234209,0.950622538,Bream
1.7,0.65,-0.077938781,1.086232056,Bream
1.75,0.65,-0.064288031,1.070412204,Bream
1.8,0.65,-0.050281959,1.133028663,Bream
1.85,0.65,-0.035920563,1.112646246,Bream
1.9,0.65,-0.021203846,1.215450766,Bream
1.95,0.65,-0.006131805,1.180600758,Bream
2,0.65,0.009295558,1.347421859,Bream
-2,0.7,-0.057714375,0.436543381,Bream
-1.95,0.7,-0.070577367,0.387830896,Bream
-1.9,0.7,-0.083085037,0.395171763,Bream
-1.85,0.7,-0.095237384,0.356318669,Bream
-1.8,0.7,-0.107034409,0.331802412,Bream
-1.75,0.7,-0.118476111,0.332607483,Bream
-1.7,0.7,-0.12956249,0.316271556,Bream
-1.65,0.7,-0.140293547,0.304759605,Bream
-1.6,0.7,-0.150669281,0.287945764,Bream
-1.55,0.7,-0.160689693,0.285292523,Bream
-1.5,0.7,-0.170354782,0.278059937,Bream
-1.45,0.7,-0.179664548,0.252962535,Bream
-1.4,0.7,-0.188618992,0.232429667,Bream
-1.35,0.7,-0.197218113,0.236836395,Bream
-1.3,0.7,-0.205461911,0.210010589,Bream
-1.25,0.7,-0.213350387,0.214691506,Bream
-1.2,0.7,-0.22088354,0.212260803,Bream
-1.15,0.7,-0.228061371,0.211632155,Bream
-1.1,0.7,-0.234883878,0.202485894,Bream
-1.05,0.7,-0.241351064,0.191753961,Bream
-1,0.7,-0.247462926,0.190268094,Bream
-0.95,0.7,-0.253219466,0.184243001,Bream
-0.9,0.7,-0.258620684,0.187231293,Bream
-0.85,0.7,-0.263666579,0.1979878,Bream
-0.8,0.7,-0.268357151,0.183722919,Bream
-0.75,0.7,-0.2726924,0.188877236,Bream
-0.7,0.7,-0.276672327,0.188370351,Bream
-0.65,0.7,-0.280296931,0.170479037,Bream
-0.6,0.7,-0.283566213,0.18318449,Bream
-0.55,0.7,-0.286480172,0.180052685,Bream
-0.5,0.7,-0.289038808,0.177775615,Bream
-0.45,0.7,-0.291242122,0.172644585,Bream
-0.4,0.7,-0.293090113,0.181058844,Bream
-0.35,0.7,-0.294582782,0.171460566,Bream
-0.3,0.7,-0.295720128,0.171274654,Bream
-0.25,0.7,-0.296502151,0.177010583,Bream
-0.2,0.7,-0.296928852,0.168546773,Bream
-0.15,0.7,-0.29700023,0.158314588,Bream
-0.1,0.7,-0.296716285,0.180172131,Bream
-0.05,0.7,-0.296077018,0.185269826,Bream
0,0.7,-0.295082428,0.178708155,Bream
0.05,0.7,-0.293732516,0.181991323,Bream
0.1,0.7,-0.29202728,0.202380406,Bream
0.15,0.7,-0.289966723,0.198935516,Bream
0.2,0.7,-0.287550842,0.210416351,Bream
0.25,0.7,-0.284779639,0.218341076,Bream
0.3,0.7,-0.281653114,0.231292365,Bream
0.35,0.7,-0.278171265,0.249034023,Bream
0.4,0.7,-0.274334095,0.260551736,Bream
0.45,0.7,-0.270141601,0.28161008,Bream
0.5,0.7,-0.265593785,0.278699526,Bream
0.55,0.7,-0.260690646,0.332892573,Bream
0.6,0.7,-0.255432185,0.320881315,Bream
0.65,0.7,-0.249818401,0.335726695,Bream
0.7,0.7,-0.243849294,0.362550652,Bream
0.75,0.7,-0.237524865,0.402951212,Bream
0.8,0.7,-0.230845113,0.424767197,Bream
0.85,0.7,-0.223810039,0.476436439,Bream
0.9,0.7,-0.216419642,0.484902383,Bream
0.95,0.7,-0.208673922,0.489928616,Bream
1,0.7,-0.200572879,0.509987968,Bream
1.05,0.7,-0.192116514,0.546649173,Bream
1.1,0.7,-0.183304827,0.58963674,Bream
1.15,0.7,-0.174137817,0.647493161,Bream
1.2,0.7,-0.164615484,0.656661228,Bream
1.25,0.7,-0.154737828,0.632795706,Bream
1.3,0.7,-0.14450485,0.766831483,Bream
1.35,0.7,-0.133916549,0.768058563,Bream
1.4,0.7,-0.122972926,0.823024,Bream
1.45,0.7,-0.11167398,0.869211456,Bream
1.5,0.7,-0.100019711,0.908500615,Bream
1.55,0.7,-0.08801012,0.89996799,Bream
1.6,0.7,-0.075645206,0.958387841,Bream
1.65,0.7,-0.06292497,0.949795046,Bream
1.7,0.7,-0.049849411,1.071656323,Bream
1.75,0.7,-0.036418529,1.115330491,Bream
1.8,0.7,-0.022632325,1.101615593,Bream
1.85,0.7,-0.008490798,1.151711738,Bream
1.9,0.7,0.006006052,1.210928219,Bream
1.95,0.7,0.020858224,1.210257597,Bream
2,0.7,0.036065719,1.351283588,Bream
-2,0.75,-0.010555163,0.430011484,Bream
-1.95,0.75,-0.023638024,0.427567697,Bream
-1.9,0.75,-0.036365562,0.366206942,Bream
-1.85,0.75,-0.048737778,0.377152558,Bream
-1.8,0.75,-0.060754671,0.323770418,Bream
-1.75,0.75,-0.072416241,0.333351687,Bream
-1.7,0.75,-0.083722489,0.31252645,Bream
-1.65,0.75,-0.094673414,0.30350289,Bream
-1.6,0.75,-0.105269016,0.271326511,Bream
-1.55,0.75,-0.115509296,0.291922358,Bream
-1.5,0.75,-0.125394253,0.248816162,Bream
-1.45,0.75,-0.134923887,0.254968307,Bream
-1.4,0.75,-0.144098199,0.215523212,Bream
-1.35,0.75,-0.152917189,0.216558454,Bream
-1.3,0.75,-0.161380855,0.236407265,Bream
-1.25,0.75,-0.169489199,0.206632137,Bream
-1.2,0.75,-0.177242221,0.214881237,Bream
-1.15,0.75,-0.184639919,0.195338898,Bream
-1.1,0.75,-0.191682296,0.209991645,Bream
-1.05,0.75,-0.198369349,0.189027783,Bream
-1,0.75,-0.20470108,0.201218303,Bream
-0.95,0.75,-0.210677488,0.190185533,Bream
-0.9,0.75,-0.216298574,0.191673859,Bream
-0.85,0.75,-0.221564337,0.186068019,Bream
-0.8,0.75,-0.226474777,0.180367807,Bream
-0.75,0.75,-0.231029895,0.176893283,Bream
-0.7,0.75,-0.23522969,0.175845929,Bream
-0.65,0.75,-0.239074163,0.179861369,Bream
-0.6,0.75,-0.242563313,0.188350227,Bream
-0.55,0.75,-0.24569714,0.172375175,Bream
-0.5,0.75,-0.248475645,0.171995091,Bream
-0.45,0.75,-0.250898827,0.165175817,Bream
-0.4,0.75,-0.252966686,0.161952159,Bream
-0.35,0.75,-0.254679223,0.176275411,Bream
-0.3,0.75,-0.256036437,0.18046417,Bream
-0.25,0.75,-0.257038328,0.171563497,Bream
-0.2,0.75,-0.257684897,0.176962397,Bream
-0.15,0.75,-0.257976144,0.187953002,Bream
-0.1,0.75,-0.257912067,0.174879566,Bream
-0.05,0.75,-0.257492668,0.179227365,Bream
0,0.75,-0.256717947,0.193233062,Bream
0.05,0.75,-0.255587902,0.189492734,Bream
0.1,0.75,-0.254102535,0.188603495,Bream
0.15,0.75,-0.252261846,0.201375551,Bream
0.2,0.75,-0.250065834,0.210249558,Bream
0.25,0.75,-0.247514499,0.23843841,Bream
0.3,0.75,-0.244607842,0.244877162,Bream
0.35,0.75,-0.241345862,0.263119436,Bream
0.4,0.75,-0.237728559,0.266212336,Bream
0.45,0.75,-0.233755934,0.284092741,Bream
0.5,0.75,-0.229427986,0.286569326,Bream
0.55,0.75,-0.224744716,0.298814674,Bream
0.6,0.75,-0.219706122,0.343248412,Bream
0.65,0.75,-0.214312207,0.354345654,Bream
0.7,0.75,-0.208562968,0.390058722,Bream
0.75,0.75,-0.202458407,0.417427371,Bream
0.8,0.75,-0.195998524,0.436955721,Bream
0.85,0.75,-0.189183317,0.472361438,Bream
0.9,0.75,-0.182012789,0.507907987,Bream
0.95,0.75,-0.174486937,0.486720507,Bream
1,0.75,-0.166605763,0.553506411,Bream
1.05,0.75,-0.158369266,0.60112074,Bream
1.1,0.75,-0.149777447,0.630775088,Bream
1.15,0.75,-0.140830305,0.644969511,Bream
1.2,0.75,-0.13152784,0.697398081,Bream
1.25,0.75,-0.121870053,0.691416848,Bream
1.3,0.75,-0.111856943,0.741922346,Bream
1.35,0.75,-0.101488511,0.753447071,Bream
1.4,0.75,-0.090764756,0.827239817,Bream
1.45,0.75,-0.079685678,0.945714524,Bream
1.5,0.75,-0.068251277,0.912358733,Bream
1.55,0.75,-0.056461554,0.920180574,Bream
1.6,0.75,-0.044316509,1.036740516,Bream
1.65,0.75,-0.031816141,1.043280999,Bream
1.7,0.75,-0.01896045,1.111719895,Bream
1.75,0.75,-0.005749436,1.186142621,Bream
1.8,0.75,0.0078169,1.133588639,Bream
1.85,0.75,0.021738559,1.235497957,Bream
1.9,0.75,0.03601554,1.34357804,Bream
1.95,0.75,0.050647844,1.304313785,Bream
2,0.75,0.065635471,1.385167574,Bream
-2,0.8,0.039403639,0.395892901,Bream
-1.95,0.8,0.02610091,0.352268197,Bream
-1.9,0.8,0.013153503,0.336364006,Bream
-1.85,0.8,0.000561419,0.368161479,Bream
-1.8,0.8,-0.011675342,0.310671076,Bream
-1.75,0.8,-0.02355678,0.291414346,Bream
-1.7,0.8,-0.035082896,0.273726272,Bream
-1.65,0.8,-0.046253689,0.273434948,Bream
-1.6,0.8,-0.05706916,0.288122739,Bream
-1.55,0.8,-0.067529308,0.245231234,Bream
-1.5,0.8,-0.077634134,0.261077711,Bream
-1.45,0.8,-0.087383636,0.236524179,Bream
-1.4,0.8,-0.096777816,0.229290819,Bream
-1.35,0.8,-0.105816674,0.221127204,Bream
-1.3,0.8,-0.114500209,0.218690318,Bream
-1.25,0.8,-0.122828421,0.217268966,Bream
-1.2,0.8,-0.130801311,0.210429146,Bream
-1.15,0.8,-0.138418878,0.200058537,Bream
-1.1,0.8,-0.145681122,0.203322002,Bream
-1.05,0.8,-0.152588044,0.19598278,Bream
-1,0.8,-0.159139643,0.197516343,Bream
-0.95,0.8,-0.16533592,0.190949048,Bream
-0.9,0.8,-0.171176874,0.193401374,Bream
-0.85,0.8,-0.176662505,0.184435507,Bream
-0.8,0.8,-0.181792813,0.176429253,Bream
-0.75,0.8,-0.186567799,0.180198365,Bream
-0.7,0.8,-0.190987463,0.182295612,Bream
-0.65,0.8,-0.195051804,0.177588772,Bream
-0.6,0.8,-0.198760822,0.168656259,Bream
-0.55,0.8,-0.202114517,0.183589265,Bream
-0.5,0.8,-0.20511289,0.168081321,Bream
-0.45,0.8,-0.20775594,0.1835408,Bream
-0.4,0.8,-0.210043668,0.175024965,Bream
-0.35,0.8,-0.211976073,0.17537747,Bream
-0.3,0.8,-0.213553155,0.172241191,Bream
-0.25,0.8,-0.214774915,0.180368561,Bream
-0.2,0.8,-0.215641352,0.16363591,Bream
-0.15,0.8,-0.216152467,0.170368398,Bream
-0.1,0.8,-0.216308259,0.180048751,Bream
-0.05,0.8,-0.216108728,0.179281954,Bream
0,0.8,-0.215553875,0.184448079,Bream
0.05,0.8,-0.214643699,0.196364897,Bream
0.1,0.8,-0.2133782,0.196662693,Bream
0.15,0.8,-0.211757379,0.214891651,Bream
0.2,0.8,-0.209781235,0.222983857,Bream
0.25,0.8,-0.207449768,0.223117388,Bream
0.3,0.8,-0.204762979,0.252371889,Bream
0.35,0.8,-0.201720868,0.236427107,Bream
0.4,0.8,-0.198323433,0.268474036,Bream
0.45,0.8,-0.194570676,0.27561778,Bream
0.5,0.8,-0.190462597,0.309811086,Bream
0.55,0.8,-0.185999194,0.337047019,Bream
0.6,0.8,-0.18118047,0.359951792,Bream
0.65,0.8,-0.176006422,0.396867876,Bream
0.7,0.8,-0.170477052,0.41516814,Bream
0.75,0.8,-0.164592359,0.413605222,Bream
0.8,0.8,-0.158352344,0.443605809,Bream
0.85,0.8,-0.151757006,0.512555807,Bream
0.9,0.8,-0.144806345,0.485922362,Bream
0.95,0.8,-0.137500362,0.543390749,Bream
1,0.8,-0.129839056,0.607926746,Bream
1.05,0.8,-0.121822428,0.629944584,Bream
1.1,0.8,-0.113450477,0.621532976,Bream
1.15,0.8,-0.104723203,0.674422886,Bream
1.2,0.8,-0.095640606,0.695058489,Bream
1.25,0.8,-0.086202687,0.80976518,Bream
1.3,0.8,-0.076409446,0.786554799,Bream
1.35,0.8,-0.066260882,0.817141366,Bream
1.4,0.8,-0.055756995,0.910520014,Bream
1.45,0.8,-0.044897785,0.897747876,Bream
1.5,0.8,-0.033683253,0.959179572,Bream
1.55,0.8,-0.022113398,0.966790634,Bream
1.6,0.8,-0.010188221,1.009791991,Bream
1.65,0.8,0.002092279,1.050032642,Bream
1.7,0.8,0.014728102,1.134316261,Bream
1.75,0.8,0.027719247,1.160394979,Bream
1.8,0.8,0.041065715,1.275142878,Bream
1.85,0.8,0.054767505,1.31005879,Bream
1.9,0.8,0.068824618,1.297854348,Bream
1.95,0.8,0.083237054,1.352437344,Bream
2,0.8,0.098004813,1.408428271,Bream
-2,0.85,0.092162031,0.368638774,Bream
-1.95,0.85,0.078639434,0.364929085,Bream
-1.9,0.85,0.065472159,0.350538813,Bream
-1.85,0.85,0.052660207,0.308212861,Bream
-1.8,0.85,0.040203577,0.288254373,Bream
-1.75,0.85,0.028102271,0.302789592,Bream
-1.7,0.85,0.016356287,0.271937018,Bream
-1.65,0.85,0.004965625,0.270505824,Bream
-1.6,0.85,-0.006069714,0.251475248,Bream
-1.55,0.85,-0.01674973,0.243396217,Bream
-1.5,0.85,-0.027074424,0.245452876,Bream
-1.45,0.85,-0.037043795,0.222171137,Bream
-1.4,0.85,-0.046657843,0.229284309,Bream
-1.35,0.85,-0.055916569,0.213792248,Bream
-1.3,0.85,-0.064819972,0.213058199,Bream
-1.25,0.85,-0.073368053,0.197120714,Bream
-1.2,0.85,-0.081560811,0.212964152,Bream
-1.15,0.85,-0.089398246,0.20222541,Bream
-1.1,0.85,-0.096880358,0.194094426,Bream
-1.05,0.85,-0.104007149,0.192886784,Bream
-1,0.85,-0.110778616,0.193800027,Bream
-0.95,0.85,-0.117194761,0.184460148,Bream
-0.9,0.85,-0.123255583,0.19292102,Bream
-0.85,0.85,-0.128961082,0.191739915,Bream
-0.8,0.85,-0.134311259,0.191611972,Bream
-0.75,0.85,-0.139306113,0.169602528,Bream
-0.7,0.85,-0.143945645,0.173340206,Bream
-0.65,0.85,-0.148229854,0.180596045,Bream
-0.6,0.85,-0.152158741,0.182458734,Bream
-0.55,0.85,-0.155732304,0.171605871,Bream
-0.5,0.85,-0.158950545,0.17614719,Bream
-0.45,0.85,-0.161813464,0.174631322,Bream
-0.4,0.85,-0.16432106,0.182020063,Bream
-0.35,0.85,-0.166473333,0.17252975,Bream
-0.3,0.85,-0.168270284,0.169813284,Bream
-0.25,0.85,-0.169711912,0.181270994,Bream
-0.2,0.85,-0.170798217,0.172617504,Bream
-0.15,0.85,-0.1715292,0.170060342,Bream
-0.1,0.85,-0.17190486,0.174154066,Bream
-0.05,0.85,-0.171925198,0.189048431,Bream
0,0.85,-0.171590212,0.197727847,Bream
0.05,0.85,-0.170899905,0.202474207,Bream
0.1,0.85,-0.169854274,0.210095145,Bream
0.15,0.85,-0.168453321,0.214251057,Bream
0.2,0.85,-0.166697046,0.230775428,Bream
0.25,0.85,-0.164585447,0.248549815,Bream
0.3,0.85,-0.162118527,0.242153689,Bream
0.35,0.85,-0.159296283,0.260886404,Bream
0.4,0.85,-0.156118717,0.288066307,Bream
0.45,0.85,-0.152585828,0.338262176,Bream
0.5,0.85,-0.148697617,0.315366898,Bream
0.55,0.85,-0.144454083,0.350503135,Bream
0.6,0.85,-0.139855226,0.379012934,Bream
0.65,0.85,-0.134901047,0.411406558,Bream
0.7,0.85,-0.129591545,0.413412878,Bream
0.75,0.85,-0.123926721,0.446341693,Bream
0.8,0.85,-0.117906574,0.483909176,Bream
0.85,0.85,-0.111531104,0.508731785,Bream
0.9,0.85,-0.104800311,0.499501874,Bream
0.95,0.85,-0.097714196,0.539334059,Bream
1,0.85,-0.090272759,0.587157093,Bream
1.05,0.85,-0.082475999,0.650178251,Bream
1.1,0.85,-0.074323916,0.644070678,Bream
1.15,0.85,-0.06581651,0.689123037,Bream
1.2,0.85,-0.056953782,0.704261069,Bream
1.25,0.85,-0.047735731,0.733216326,Bream
1.3,0.85,-0.038162358,0.784818445,Bream
1.35,0.85,-0.028233662,0.791250922,Bream
1.4,0.85,-0.017949643,0.888706859,Bream
1.45,0.85,-0.007310302,0.946921042,Bream
1.5,0.85,0.003684362,0.953323224,Bream
1.55,0.85,0.015034348,1.052480003,Bream
1.6,0.85,0.026739657,1.053490814,Bream
1.65,0.85,0.038800289,1.062680731,Bream
1.7,0.85,0.051216243,1.1609752,Bream
1.75,0.85,0.06398752,1.211105046,Bream
1.8,0.85,0.07711412,1.238081943,Bream
1.85,0.85,0.090596042,1.368441222,Bream
1.9,0.85,0.104433287,1.268547235,Bream
1.95,0.85,0.118625855,1.380767537,Bream
2,0.85,0.133173745,1.37276977,Bream
-2,0.9,0.147720013,0.37265918,Bream
-1.95,0.9,0.133977548,0.327106162,Bream
-1.9,0.9,0.120590405,0.340132082,Bream
-1.85,0.9,0.107558585,0.306168547,Bream
-1.8,0.9,0.094882087,0.302585467,Bream
-1.75,0.9,0.082560912,0.300205836,Bream
-1.7,0.9,0.07059506,0.285681635,Bream
-1.65,0.9,0.05898453,0.260058865,Bream
-1.6,0.9,0.047729323,0.25270886,Bream
-1.55,0.9,0.036829438,0.255749969,Bream
-1.5,0.9,0.026284876,0.242468155,Bream
-1.45,0.9,0.016095637,0.217003469,Bream
-1.4,0.9,0.00626172,0.215176399,Bream
-1.35,0.9,-0.003216874,0.233067919,Bream
-1.3,0.9,-0.012340145,0.20252653,Bream
-1.25,0.9,-0.021108094,0.209124336,Bream
-1.2,0.9,-0.02952072,0.202342033,Bream
-1.15,0.9,-0.037578023,0.206654521,Bream
-1.1,0.9,-0.045280004,0.193773145,Bream
-1.05,0.9,-0.052626663,0.179825721,Bream
-1,0.9,-0.059617998,0.193143572,Bream
-0.95,0.9,-0.066254011,0.189973932,Bream
-0.9,0.9,-0.072534702,0.18614611,Bream
-0.85,0.9,-0.078460069,0.176710627,Bream
-0.8,0.9,-0.084030115,0.173574351,Bream
-0.75,0.9,-0.089244837,0.170752748,Bream
-0.7,0.9,-0.094104237,0.177223902,Bream
-0.65,0.9,-0.098608314,0.177422885,Bream
-0.6,0.9,-0.102757069,0.197913536,Bream
-0.55,0.9,-0.106550501,0.184562644,Bream
-0.5,0.9,-0.10998861,0.177614963,Bream
-0.45,0.9,-0.113071397,0.188164785,Bream
-0.4,0.9,-0.115798861,0.177228253,Bream
-0.35,0.9,-0.118171003,0.16012487,Bream
-0.3,0.9,-0.120187822,0.161915901,Bream
-0.25,0.9,-0.121849318,0.173956973,Bream
-0.2,0.9,-0.123155492,0.176057224,Bream
-0.15,0.9,-0.124106343,0.18213969,Bream
-0.1,0.9,-0.124701871,0.190713103,Bream
-0.05,0.9,-0.124942077,0.188939085,Bream
0,0.9,-0.12482696,0.194992813,Bream
0.05,0.9,-0.12435652,0.22138205,Bream
0.1,0.9,-0.123530758,0.229537613,Bream
0.15,0.9,-0.122349673,0.237673093,Bream
0.2,0.9,-0.120813266,0.221976114,Bream
0.25,0.9,-0.118921536,0.273162718,Bream
0.3,0.9,-0.116674483,0.277741419,Bream
0.35,0.9,-0.114072108,0.293533607,Bream
0.4,0.9,-0.11111441,0.29542391,Bream
0.45,0.9,-0.10780139,0.329943999,Bream
0.5,0.9,-0.104133047,0.340925401,Bream
0.55,0.9,-0.100109381,0.335843858,Bream
0.6,0.9,-0.095730393,0.422968528,Bream
0.65,0.9,-0.090996082,0.417231981,Bream
0.7,0.9,-0.085906448,0.439181106,Bream
0.75,0.9,-0.080461492,0.482758598,Bream
0.8,0.9,-0.074661213,0.480217127,Bream
0.85,0.9,-0.068505611,0.558122678,Bream
0.9,0.9,-0.061994687,0.580672516,Bream
0.95,0.9,-0.055128441,0.635377236,Bream
1,0.9,-0.047906871,0.617403188,Bream
1.05,0.9,-0.040329979,0.612703696,Bream
1.1,0.9,-0.032397765,0.714692085,Bream
1.15,0.9,-0.024110227,0.704416365,Bream
1.2,0.9,-0.015467367,0.759423722,Bream
1.25,0.9,-0.006469185,0.729032266,Bream
1.3,0.9,0.00288432,0.81928753,Bream
1.35,0.9,0.012593148,0.854677991,Bream
1.4,0.9,0.022657298,0.913684106,Bream
1.45,0.9,0.033076771,0.995102042,Bream
1.5,0.9,0.043851567,1.024653853,Bream
1.55,0.9,0.054981685,1.053850367,Bream
1.6,0.9,0.066467126,1.1228411,Bream
1.65,0.9,0.07830789,1.174989627,Bream
1.7,0.9,0.090503976,1.142147391,Bream
1.75,0.9,0.103055384,1.246479173,Bream
1.8,0.9,0.115962116,1.223501607,Bream
1.85,0.9,0.12922417,1.326489901,Bream
1.9,0.9,0.142841546,1.368577312,Bream
1.95,0.9,0.156814246,1.419230724,Bream
2,0.9,0.171142268,1.549557662,Bream
-2,0.95,0.206077586,0.377024286,Bream
-1.95,0.95,0.192115253,0.318028958,Bream
-1.9,0.95,0.178508241,0.308088045,Bream
-1.85,0.95,0.165256553,0.306980366,Bream
-1.8,0.95,0.152360187,0.275293285,Bream
-1.75,0.95,0.139819144,0.271214857,Bream
-1.7,0.95,0.127633423,0.258111752,Bream
-1.65,0.95,0.115803025,0.256351249,Bream
-1.6,0.95,0.10432795,0.247199312,Bream
-1.55,0.95,0.093208197,0.240356516,Bream
-1.5,0.95,0.082443767,0.242390755,Bream
-1.45,0.95,0.072034659,0.23113884,Bream
-1.4,0.95,0.061980874,0.203864022,Bream
-1.35,0.95,0.052282412,0.19828781,Bream
-1.3,0.95,0.042939272,0.191073956,Bream
-1.25,0.95,0.033951455,0.219870172,Bream
-1.2,0.95,0.025318961,0.205816969,Bream
-1.15,0.95,0.017041789,0.196288312,Bream
-1.1,0.95,0.00911994,0.194596636,Bream
-1.05,0.95,0.001553414,0.202310245,Bream
-1,0.95,-0.00565779,0.191913255,Bream
-0.95,0.95,-0.012513672,0.17399512,Bream
-0.9,0.95,-0.01901423,0.189554832,Bream
-0.85,0.95,-0.025159466,0.181893416,Bream
-0.8,0.95,-0.03094938,0.182189636,Bream
-0.75,0.95,-0.03638397,0.170707961,Bream
-0.7,0.95,-0.041463238,0.174196175,Bream
-0.65,0.95,-0.046187184,0.1858048,Bream
-0.6,0.95,-0.050555807,0.177871205,Bream
-0.55,0.95,-0.054569107,0.183684438,Bream
-0.5,0.95,-0.058227085,0.186116932,Bream
-0.45,0.95,-0.06152974,0.180951854,Bream
-0.4,0.95,-0.064477072,0.178542454,Bream
-0.35,0.95,-0.067069082,0.169898025,Bream
-0.3,0.95,-0.069305769,0.173685398,Bream
-0.25,0.95,-0.071187134,0.177289403,Bream
-0.2,0.95,-0.072713175,0.179271216,Bream
-0.15,0.95,-0.073883895,0.200809371,Bream
-0.1,0.95,-0.074699291,0.182241874,Bream
-0.05,0.95,-0.075159365,0.193389855,Bream
0,0.95,-0.075264117,0.209552895,Bream
0.05,0.95,-0.075013546,0.205517058,Bream
0.1,0.95,-0.074407652,0.223609819,Bream
0.15,0.95,-0.073446435,0.249276679,Bream
0.2,0.95,-0.072129896,0.247276113,Bream
0.25,0.95,-0.070458034,0.29498646,Bream
0.3,0.95,-0.06843085,0.299911101,Bream
0.35,0.95,-0.066048343,0.318040117,Bream
0.4,0.95,-0.063310513,0.333757115,Bream
0.45,0.95,-0.060217361,0.358146282,Bream
0.5,0.95,-0.056768886,0.358879869,Bream
0.55,0.95,-0.052965089,0.40874707,Bream
0.6,0.95,-0.048805969,0.435695915,Bream
0.65,0.95,-0.044291526,0.458615777,Bream
0.7,0.95,-0.03942176,0.471796067,Bream
0.75,0.95,-0.034196672,0.479940029,Bream
0.8,0.95,-0.028616262,0.517289505,Bream
0.85,0.95,-0.022680529,0.569127392,Bream
0.9,0.95,-0.016389473,0.573389835,Bream
0.95,0.95,-0.009743094,0.610930082,Bream
1,0.95,-0.002741393,0.654666357,Bream
1.05,0.95,0.004615631,0.65406049,Bream
1.1,0.95,0.012327977,0.700527107,Bream
1.15,0.95,0.020395646,0.742841391,Bream
1.2,0.95,0.028818638,0.754062484,Bream
1.25,0.95,0.037596952,0.83239925,Bream
1.3,0.95,0.046730589,0.830616292,Bream
1.35,0.95,0.056219548,0.922594798,Bream
1.4,0.95,0.06606383,1.024274272,Bream
1.45,0.95,0.076263435,1.047015737,Bream
1.5,0.95,0.086818362,1.073605631,Bream
1.55,0.95,0.097728612,1.062535613,Bream
1.6,0.95,0.108994185,1.106770439,Bream
1.65,0.95,0.12061508,1.150544284,Bream
1.7,0.95,0.132591298,1.240473006,Bream
1.75,0.95,0.144922839,1.223651432,Bream
1.8,0.95,0.157609702,1.262112866,Bream
1.85,0.95,0.170651888,1.285082853,Bream
1.9,0.95,0.184049396,1.388510123,Bream
1.95,0.95,0.197802227,1.402347414,Bream
2,0.95,0.211910381,1.36993544,Bream
-2,1,0.26723475,0.330219287,Bream
-1.95,1,0.253052548,0.307287357,Bream
-1.9,1,0.239225668,0.312133863,Bream
-1.85,1,0.225754112,0.319395194,Bream
-1.8,1,0.212637877,0.284296026,Bream
-1.75,1,0.199876966,0.289556333,Bream
-1.7,1,0.187471377,0.269949826,Bream
-1.65,1,0.175421111,0.248706424,Bream
-1.6,1,0.163726167,0.248127091,Bream
-1.55,1,0.152386546,0.238417607,Bream
-1.5,1,0.141402248,0.236970475,Bream
-1.45,1,0.130773272,0.226146441,Bream
-1.4,1,0.120499619,0.201992979,Bream
-1.35,1,0.110581288,0.226228446,Bream
-1.3,1,0.10101828,0.216533749,Bream
-1.25,1,0.091810595,0.20856687,Bream
-1.2,1,0.082958232,0.218799676,Bream
-1.15,1,0.074461192,0.19348141,Bream
-1.1,1,0.066319475,0.194143496,Bream
-1.05,1,0.05853308,0.177816684,Bream
-1,1,0.051102008,0.18940966,Bream
-0.95,1,0.044026259,0.179600279,Bream
-0.9,1,0.037305832,0.192245045,Bream
-0.85,1,0.030940727,0.199905075,Bream
-0.8,1,0.024930946,0.188770359,Bream
